uf,ano,mes,produto,volume_anp_m3,volume_l,preco_rs_l,aliquota,n_vigencias_no_mes,deducao_rs,ato,formula,fonte
SC,2025,12,ETANOL_HIDRATADO,28972.801,28972801.0,4.72,0.17,1,23247775.522400003,"Lei (SC) nº 10.297/1996, art. 19, I (geral 17%); a alínea 'd' do inciso II (25% p/ gasolina e álcool carburante) foi REVOGADA pela MP 255/2022, convertida na Lei (SC) nº 18.521, de 03/11/2022, art. 5º (efeitos 01/07/2022)",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-12 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,1,ETANOL_HIDRATADO,4639.8,4639800.0,4.0,0.19,1,3526248.0,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-01 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,2,ETANOL_HIDRATADO,4755.0,4755000.0,4.25,0.19,1,3839662.5,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-02 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,3,ETANOL_HIDRATADO,5502.345,5502345.0,4.26,0.19,1,4453598.043,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-03 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,4,ETANOL_HIDRATADO,5300.0,5300000.0,4.61,0.19,1,4642270.0,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-04 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,5,ETANOL_HIDRATADO,4824.588,4824588.0,4.82,0.19,1,4418357.6904,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-05 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,6,ETANOL_HIDRATADO,4708.433,4708433.0,4.8,0.19,1,4294090.896,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-06 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,7,ETANOL_HIDRATADO,4897.0,4897000.0,4.81,0.19,1,4475368.299999999,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-07 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,8,ETANOL_HIDRATADO,4807.5,4807500.0,4.85,0.19,1,4430111.25,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-08 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,9,ETANOL_HIDRATADO,4058.0,4058000.0,4.81,0.19,1,3708606.2,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-09 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,10,ETANOL_HIDRATADO,3922.0,3922000.0,4.54,0.19,1,3383117.2,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-10 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,11,ETANOL_HIDRATADO,4285.5,4285500.0,4.44,0.19,1,3615247.8,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-11 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2024,12,ETANOL_HIDRATADO,5898.0,5898000.0,4.35,0.19,1,4874696.999999999,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-12 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2025,1,ETANOL_HIDRATADO,5359.0,5359000.0,4.56,0.19,1,4643037.6,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-01 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2025,2,ETANOL_HIDRATADO,4777.5,4777500.0,4.83,0.19,1,4384311.75,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-02 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2025,3,ETANOL_HIDRATADO,5649.5,5649500.0,4.87,0.19,1,5227482.35,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-03 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2025,4,ETANOL_HIDRATADO,5820.7,5820700.0,4.86,0.19,1,5374834.38,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-04 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2025,5,ETANOL_HIDRATADO,5579.361,5579361.0,4.9,0.19,1,5194385.091000001,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-05 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2025,6,ETANOL_HIDRATADO,5401.0,5401000.0,4.94,0.19,1,5069378.600000001,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-06 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2025,7,ETANOL_HIDRATADO,5926.5,5926500.0,4.94,0.19,1,5562612.9,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-07 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
SE,2025,8,ETANOL_HIDRATADO,5328.5,5328500.0,4.95,0.19,1,5011454.25,"Lei (SE) nº 3.796/1996, art. 18, I, 'b', item 1 — 'álcool etílico (etanol), anidro ou hidratado para fins carburantes — 19%' (red. Lei nº 9.176, de 31/03/2023, efeitos 01/04/2023); FECOEP sobre etanol carburante revogado pela Lei nº 9.348/2023, art. 2º, com efeitos retroativos a 01/04/2023",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-08 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
